,chl_a,chl_a,site,sample_date,443,493,560,665,703,740,780,834,864,SA,Max.depth,pct_dev,pct_ag
902,30.8,30.8,282.0,216.0,0.006040671,0.006842537,0.008225621,0.0054932684,-99999.0,-99999.0,-99999.0,-99999.0,0.005964447,115.0,29.5,6.84,30.67
903,3.25,3.25,164.0,217.0,0.01468869,0.013633653,0.011333727,0.007871198,-99999.0,-99999.0,-99999.0,-99999.0,0.013688801,-99999.0,-99999.0,0.0,0.0
904,2.9,2.9,11.0,222.0,0.0037194462,0.004713072,0.005253305,0.0026124935,-99999.0,-99999.0,-99999.0,-99999.0,0.0046541234,45.0,38.0,5.86,0.0
905,0.1,0.1,311.0,227.0,0.0019076574,0.0029683982,0.0037759547,0.0024981287,-99999.0,-99999.0,-99999.0,-99999.0,0.02391611,26.0,35.1,8.63,0.0
906,0.1,0.1,311.0,220.0,0.0019076574,0.0029683982,0.0037759547,0.0024981287,-99999.0,-99999.0,-99999.0,-99999.0,0.02391611,26.0,35.1,8.63,0.0
907,11.6,11.6,69.0,226.0,0.006109636,0.0068173367,0.0071973028,0.004282442,-99999.0,-99999.0,-99999.0,-99999.0,0.0058445605,661.0,25.0,5.88,22.45
908,4.0,4.0,292.0,221.0,0.006494271,0.007498042,0.008194022,0.005222036,-99999.0,-99999.0,-99999.0,-99999.0,0.0048925043,3762.0,94.0,13.4,12.75
909,19.9,19.9,83.0,226.0,0.008526355,0.010591543,0.016447386,0.008806643,-99999.0,-99999.0,-99999.0,-99999.0,0.006164764,117.0,16.7,10.3,24.24
910,17.55,17.55,12.0,220.0,0.00596656,0.0067485147,0.008799861,0.0051906114,-99999.0,-99999.0,-99999.0,-99999.0,0.006636536,314.0,90.0,14.43,24.99
911,3.7,3.7,204.0,227.0,0.008700646,0.009026669,0.00881583,0.0055007082,-99999.0,-99999.0,-99999.0,-99999.0,0.011295383,26.0,31.8,69.19,0.0
912,14.4,14.4,245.0,218.0,0.004826212,0.005247157,0.00531291,0.003406561,-99999.0,-99999.0,-99999.0,-99999.0,0.006434188,11.0,8.0,66.48,5.59
913,0.9,0.9,320.0,219.0,0.002650236,0.0036739467,0.004356524,0.0024616336,-99999.0,-99999.0,-99999.0,-99999.0,0.0041659,32.0,32.8,2.76,0.0
914,5.1,5.1,22.0,220.0,0.002583482,0.0036713134,0.004427128,0.0031798128,-99999.0,-99999.0,-99999.0,-99999.0,0.005155038,32.0,33.0,9.01,1.59
915,0.9,0.9,275.0,220.0,0.008462844,0.008419418,0.00752887,0.0042256624,-99999.0,-99999.0,-99999.0,-99999.0,0.0051273215,141.0,40.0,9.82,4.22
916,2.0,2.0,218.0,220.0,0.0054571144,0.0055700135,0.00471251,0.002686683,-99999.0,-99999.0,-99999.0,-99999.0,0.0046656006,42.0,46.0,6.76,0.0
917,31.6,31.6,217.0,220.0,0.006553962,0.006849697,0.007906275,0.005366648,-99999.0,-99999.0,-99999.0,-99999.0,0.0043786312,19.0,19.7,34.67,4.16
918,19.7,19.7,58.0,220.0,0.0073099784,0.008462002,0.010262322,0.0066085374,-99999.0,-99999.0,-99999.0,-99999.0,0.01077895,13000.0,78.0,8.44,24.88
919,1.5,1.5,95.0,229.0,0.012773453,0.013091659,0.012678636,0.0085559245,-99999.0,-99999.0,-99999.0,-99999.0,0.01866785,280.0,31.0,2.44,15.23
920,4.4,4.4,352.0,234.0,0.013894813,0.014038314,0.014378063,0.009571241,-99999.0,-99999.0,-99999.0,-99999.0,0.021411031,32.0,26.2,9.12,36.2
921,1.5,1.5,95.0,229.0,0.012782091,0.013098666,0.012678629,0.008559465,-99999.0,-99999.0,-99999.0,-99999.0,0.018675579,280.0,31.0,2.44,15.23
922,47.6,47.6,27.0,227.0,0.011830661,0.012732999,0.015700998,0.010333314,-99999.0,-99999.0,-99999.0,-99999.0,0.0095737465,7855.0,40.0,5.58,21.87
923,10.3,10.3,178.0,224.0,0.011860666,0.012858432,0.014920569,0.008824476,-99999.0,-99999.0,-99999.0,-99999.0,0.011695561,100.0,35.0,23.75,5.33
924,7.33,7.33,18.0,223.0,0.012817975,0.012914724,0.012442813,0.008493842,-99999.0,-99999.0,-99999.0,-99999.0,0.017541986,48.0,39.0,4.16,16.42
925,45.4,45.4,249.0,231.0,0.013543749,0.014142062,0.0156925,0.010667757,-99999.0,-99999.0,-99999.0,-99999.0,0.009449355,2400.0,13.0,3.75,18.88
926,1.0,1.0,299.0,227.0,0.010309604,0.010375734,0.00923278,0.0055130017,-99999.0,-99999.0,-99999.0,-99999.0,0.009542453,128.0,90.0,1.2,4.48
927,70.5,70.5,301.0,230.0,0.011774076,0.012448243,0.015176144,0.009650076,-99999.0,-99999.0,-99999.0,-99999.0,0.011284513,177.0,24.0,2.73,41.92
928,2.5,2.5,123.0,233.0,0.0029706275,0.003883,0.0040327883,0.002948925,-99999.0,-99999.0,-99999.0,-99999.0,0.005057894,339.0,13.0,0.57,0.0
929,0.9,0.9,197.0,227.0,0.014931578,0.015740247,0.015829185,0.010825681,-99999.0,-99999.0,-99999.0,-99999.0,0.02961431,26.0,30.2,3.68,14.55
930,21.7,21.7,307.0,231.0,0.012624424,0.012971139,0.014192713,0.009420498,-99999.0,-99999.0,-99999.0,-99999.0,0.0102421595,313.0,25.0,2.93,31.12
931,1.6,1.6,94.0,228.0,0.008413394,0.0094724465,0.009289117,0.005837024,-99999.0,-99999.0,-99999.0,-99999.0,0.010898,272.0,50.0,0.81,19.24
932,3.9,3.9,328.0,223.0,0.011045534,0.01183417,0.01470131,0.00918873,-99999.0,-99999.0,-99999.0,-99999.0,0.018113628,230.0,34.0,9.84,40.59
933,1.18,1.18,176.0,229.0,0.0033704778,0.004127445,0.0042995727,0.0027743815,-99999.0,-99999.0,-99999.0,-99999.0,0.0049121757,574.0,56.0,2.68,0.0
934,2.1,2.1,116.0,226.0,0.0134943435,0.013691738,0.012759541,0.008974496,-99999.0,-99999.0,-99999.0,-99999.0,0.015355703,108.0,64.0,1.49,14.84
935,2.1,2.1,116.0,226.0,0.013476876,0.013690566,0.012759534,0.00897449,-99999.0,-99999.0,-99999.0,-99999.0,0.015347932,108.0,64.0,1.49,14.84
936,2.4,2.4,223.0,228.0,0.006890587,0.007118731,0.0065486752,0.0043123886,-99999.0,-99999.0,-99999.0,-99999.0,0.007823923,45.0,9.5,0.07,0.3
937,2.04,2.04,221.0,229.0,0.0025950295,0.0034284028,0.0035221297,0.002562854,-99999.0,-99999.0,-99999.0,-99999.0,0.0034531306,65.0,14.0,5.84,0.4
938,8.1,8.1,173.0,227.0,0.012070079,0.013007112,0.015849536,0.00909298,-99999.0,-99999.0,-99999.0,-99999.0,0.01871365,35840.0,1394.0,4.13,36.66
939,8.1,8.1,173.0,227.0,0.011445143,0.012504205,0.015330085,0.009040262,-99999.0,-99999.0,-99999.0,-99999.0,0.019352442,35840.0,1394.0,4.13,36.66
940,2.3,2.3,329.0,222.0,0.009379052,0.010126954,0.0098045645,0.005953703,-99999.0,-99999.0,-99999.0,-99999.0,0.011823121,308.0,40.0,3.93,21.89
941,1.7,1.7,194.0,228.0,0.010072205,0.010393526,0.009673077,0.0055156206,-99999.0,-99999.0,-99999.0,-99999.0,0.009952255,1679.0,210.0,1.45,5.38
942,2.3,2.3,198.0,223.0,0.004687436,0.0053372057,0.0050285533,0.0032073753,-99999.0,-99999.0,-99999.0,-99999.0,0.0061238795,2173.0,150.0,1.05,0.0
943,59.4,59.4,205.0,229.0,0.012005263,0.012824902,0.016463699,0.011276874,-99999.0,-99999.0,-99999.0,-99999.0,0.0119568,-99999.0,1333.0,0.85,11.72
944,1.0,1.0,255.0,234.0,0.013226643,0.013605257,0.013323523,0.008606859,-99999.0,-99999.0,-99999.0,-99999.0,0.016730474,134.0,114.8,4.88,6.03
945,1.5,1.5,235.0,232.0,0.010833633,0.011170422,0.010304484,0.0059425463,-99999.0,-99999.0,-99999.0,-99999.0,0.009653496,506.0,76.1,0.39,5.39
946,0.9,0.9,305.0,227.0,0.013671511,0.013747734,0.013420132,0.008768465,-99999.0,-99999.0,-99999.0,-99999.0,0.013733768,51.0,42.7,7.0,10.5
947,0.9,0.9,305.0,234.0,0.013671511,0.013747734,0.013420132,0.008768465,-99999.0,-99999.0,-99999.0,-99999.0,0.013733768,51.0,42.7,7.0,10.5
948,0.9,0.9,168.0,229.0,0.0071049286,0.007776856,0.007553321,0.004787729,-99999.0,-99999.0,-99999.0,-99999.0,0.0060648653,1286.0,75.0,1.81,1.24
949,4.1,4.1,239.0,228.0,0.010056181,0.010480423,0.0110173905,0.006810741,-99999.0,-99999.0,-99999.0,-99999.0,0.011055718,19.0,32.8,1.69,0.0
950,1.8,1.8,267.0,228.0,0.010812404,0.01129188,0.010699623,0.0076514785,-99999.0,-99999.0,-99999.0,-99999.0,0.016747076,1370.0,35.1,1.94,0.0
951,41.2,41.2,240.0,230.0,0.010484849,0.01183967,0.01625477,0.009587088,-99999.0,-99999.0,-99999.0,-99999.0,0.009517004,261.0,20.0,2.88,2.7
952,4.4,4.4,352.0,234.0,0.013886208,0.01403761,0.0143866865,0.009546713,-99999.0,-99999.0,-99999.0,-99999.0,0.021403369,32.0,26.2,9.12,36.2
953,69.0,69.0,217.0,234.0,0.006283803,0.0076080053,0.011814034,0.007930859,-99999.0,-99999.0,-99999.0,-99999.0,0.00712885,19.0,19.7,34.67,4.16
954,1.4,1.4,41.0,234.0,0.010970674,0.0107252775,0.009442015,0.0053187083,-99999.0,-99999.0,-99999.0,-99999.0,0.007101321,366.0,36.0,12.28,8.19
955,15.8,15.8,201.0,233.0,0.010593022,0.010993206,0.010815596,0.0068509774,-99999.0,-99999.0,-99999.0,-99999.0,0.016870627,32.0,18.7,4.71,1.13
956,7.9,7.9,266.0,233.0,0.011042169,0.011243358,0.011378557,0.0067129266,-99999.0,-99999.0,-99999.0,-99999.0,0.00652836,250.0,29.5,24.35,22.9
957,40.8,40.8,21.0,226.0,0.011751978,0.011756649,0.012406972,0.008143577,-99999.0,-99999.0,-99999.0,-99999.0,0.00904611,26.0,18.0,8.57,5.67
958,73.2,73.2,189.0,225.0,0.015806604,0.015533024,0.016774347,0.012320181,-99999.0,-99999.0,-99999.0,-99999.0,0.03002704,13.0,9.8,46.22,2.6
959,101.6,101.6,180.0,229.0,0.011308988,0.012143357,0.016372891,0.010821439,-99999.0,-99999.0,-99999.0,-99999.0,0.0101367,19.0,6.0,57.46,0.0
960,5.7,5.7,195.0,233.0,0.011599735,0.011229145,0.010237071,0.0062703732,-99999.0,-99999.0,-99999.0,-99999.0,0.007441396,58.0,37.7,7.92,1.86
961,1.4,1.4,41.0,234.0,0.010964299,0.01071733,0.009434914,0.005318379,-99999.0,-99999.0,-99999.0,-99999.0,0.007101317,366.0,36.0,12.28,8.19
962,13.8,13.8,196.0,232.0,0.01277446,0.011897077,0.009521801,0.0059297043,-99999.0,-99999.0,-99999.0,-99999.0,0.0084003685,58.0,24.6,46.46,2.4
963,4.4,4.4,294.0,228.0,0.012179989,0.0121955825,0.010238869,0.006549221,-99999.0,-99999.0,-99999.0,-99999.0,0.012096881,26.0,29.5,5.39,15.57
964,73.2,73.2,189.0,225.0,0.015615743,0.015313613,0.017055204,0.012182639,-99999.0,-99999.0,-99999.0,-99999.0,0.029367158,13.0,9.8,46.22,2.6
965,40.8,40.8,21.0,226.0,0.011751977,0.0117483,0.012406969,0.008161926,-99999.0,-99999.0,-99999.0,-99999.0,0.009022876,26.0,18.0,8.57,5.67
966,1.0,1.0,275.0,234.0,0.010753992,0.010889693,0.009503303,0.005460836,-99999.0,-99999.0,-99999.0,-99999.0,0.008077264,141.0,40.0,9.82,4.22
967,11.6,11.6,69.0,226.0,0.011323906,0.012373764,0.013713365,0.007830464,-99999.0,-99999.0,-99999.0,-99999.0,0.007866188,661.0,25.0,5.88,22.45
968,101.6,101.6,180.0,229.0,0.011317661,0.012143229,0.016397005,0.010821109,-99999.0,-99999.0,-99999.0,-99999.0,0.010129147,19.0,6.0,57.46,0.0
969,26.5,26.5,282.0,229.0,0.012616539,0.012576051,0.01242481,0.008552206,-99999.0,-99999.0,-99999.0,-99999.0,0.0106551675,115.0,29.5,6.84,30.67
970,1.3,1.3,302.0,230.0,0.0117277885,0.012237883,0.012497257,0.007074937,-99999.0,-99999.0,-99999.0,-99999.0,0.0065114265,326.0,62.3,15.36,38.07
971,4.8,4.8,281.0,233.0,0.011918872,0.011427928,0.010487651,0.006478866,-99999.0,-99999.0,-99999.0,-99999.0,0.008939232,115.0,14.0,13.31,1.45
972,36.05,36.05,58.0,234.0,0.0032854886,0.0056653265,0.009463195,0.005319234,-99999.0,-99999.0,-99999.0,-99999.0,0.0028307878,13000.0,78.0,8.44,24.88
973,36.05,36.05,58.0,234.0,0.0032906053,0.005656407,0.009463791,0.005319564,-99999.0,-99999.0,-99999.0,-99999.0,0.0028229584,13000.0,78.0,8.44,24.88
974,2.3,2.3,175.0,233.0,0.002747269,0.003927719,0.0041598463,0.0020836715,-99999.0,-99999.0,-99999.0,-99999.0,0.0027572613,72.0,54.0,23.69,0.0
975,5.7,5.7,195.0,233.0,0.0037588256,0.004821911,0.0057901754,0.0031616176,-99999.0,-99999.0,-99999.0,-99999.0,0.0038600615,58.0,37.7,7.92,1.86
976,62.1,62.1,189.0,236.0,0.0042085345,0.0054752375,0.009814112,0.0057540745,-99999.0,-99999.0,-99999.0,-99999.0,0.004287168,13.0,9.8,46.22,2.6
977,1.6,1.6,198.0,238.0,0.007780947,0.0077344473,0.005908395,0.0035281964,-99999.0,-99999.0,-99999.0,-99999.0,0.0038670579,2173.0,150.0,1.05,0.0
978,1.6,1.6,97.0,235.0,0.0039445483,0.0048062117,0.00460009,0.0025604393,-99999.0,-99999.0,-99999.0,-99999.0,0.0041047516,96.0,48.0,0.85,0.0
979,36.0,36.0,220.0,233.0,0.0036210911,0.0052408627,0.00975891,0.004654441,-99999.0,-99999.0,-99999.0,-99999.0,0.0041835173,11.0,15.1,67.8,0.0
980,13.8,13.8,196.0,232.0,0.004363,0.0053828964,0.006830701,0.003991005,-99999.0,-99999.0,-99999.0,-99999.0,0.004043225,58.0,24.6,46.46,2.4
981,1.4,1.4,119.0,238.0,0.006899034,0.0072318176,0.0064579584,0.0036962475,-99999.0,-99999.0,-99999.0,-99999.0,0.004578281,327.0,52.0,27.29,0.8
982,27.4,27.4,282.0,240.0,0.0049753473,0.0057804785,0.008092765,0.005237475,-99999.0,-99999.0,-99999.0,-99999.0,0.009675482,115.0,29.5,6.84,30.67
983,4.8,4.8,281.0,233.0,0.0035207013,0.0045599844,0.00541171,0.0033196711,-99999.0,-99999.0,-99999.0,-99999.0,0.004068613,115.0,14.0,13.31,1.45
984,4.7,4.7,361.0,234.0,0.0012270287,0.0027204894,0.003479949,0.0022389926,-99999.0,-99999.0,-99999.0,-99999.0,0.0029864789,380.0,15.0,0.68,0.0
985,1.8,1.8,15.0,235.0,0.003300138,0.004064096,0.0044253073,0.0023691426,-99999.0,-99999.0,-99999.0,-99999.0,0.0038838584,70.0,39.0,25.46,1.41
986,2.4,2.4,208.0,233.0,0.0036892116,0.004711564,0.0051533245,0.0026378501,-99999.0,-99999.0,-99999.0,-99999.0,0.0036786632,128.0,46.6,36.56,0.19
987,2.0,2.0,267.0,239.0,0.009634765,0.009275169,0.00777519,0.004745888,-99999.0,-99999.0,-99999.0,-99999.0,0.00396991,1370.0,35.1,1.94,0.0
988,0.9,0.9,305.0,234.0,0.007588434,0.007517803,0.006232842,0.0030218489,-99999.0,-99999.0,-99999.0,-99999.0,0.0035631286,51.0,42.7,7.0,10.5
989,1.3,1.3,46.0,238.0,0.008915779,0.008289997,0.006143315,0.003778899,-99999.0,-99999.0,-99999.0,-99999.0,0.0038864897,554.0,138.0,2.24,0.03
990,1.9,1.9,204.0,238.0,0.0063959197,0.0069381148,0.006672984,0.0035759285,-99999.0,-99999.0,-99999.0,-99999.0,0.005008328,26.0,31.8,69.19,0.0
991,38.3,38.3,186.0,234.0,0.0036912162,0.004610339,0.006392721,0.004853109,-99999.0,-99999.0,-99999.0,-99999.0,0.0046769157,19.0,11.5,84.67,0.0
992,7.9,7.9,11.0,240.0,0.004151956,0.004920821,0.00527695,0.0027492573,-99999.0,-99999.0,-99999.0,-99999.0,0.0053169644,45.0,38.0,5.86,0.0
993,2.7,2.7,115.0,232.0,0.006413267,0.00765662,0.008695818,0.005119521,-99999.0,-99999.0,-99999.0,-99999.0,0.0047687017,518.0,21.0,6.58,13.87
994,9.5,9.5,281.0,238.0,0.0035207013,0.0045599844,0.00541171,0.0033196711,-99999.0,-99999.0,-99999.0,-99999.0,0.004068613,115.0,14.0,13.31,1.45
995,1.4,1.4,41.0,234.0,0.006818219,0.0073929303,0.0073764916,0.004170031,-99999.0,-99999.0,-99999.0,-99999.0,0.005257914,366.0,36.0,12.28,8.19
996,2.3,2.3,363.0,234.0,0.001246252,0.0027414856,0.003264637,0.0019874992,-99999.0,-99999.0,-99999.0,-99999.0,0.0025200432,48.0,7.0,9.62,0.17
997,36.3,36.3,273.0,234.0,0.004011378,0.005517268,0.008271327,0.005923312,-99999.0,-99999.0,-99999.0,-99999.0,0.0042214864,185.0,34.0,60.4,0.14
998,9.7,9.7,266.0,238.0,0.003869407,0.0054262537,0.008375995,0.004600987,-99999.0,-99999.0,-99999.0,-99999.0,0.0040432536,250.0,29.5,24.35,22.9
999,7.9,7.9,266.0,233.0,0.003869407,0.0054262537,0.008375995,0.004600987,-99999.0,-99999.0,-99999.0,-99999.0,0.0040432536,250.0,29.5,24.35,22.9
1000,15.8,15.8,201.0,233.0,0.003659921,0.004814774,0.00642212,0.0039353836,-99999.0,-99999.0,-99999.0,-99999.0,0.0043711127,32.0,18.7,4.71,1.13
1001,64.7,64.7,354.0,233.0,0.0031083422,0.004097242,0.0059170867,0.0030793338,-99999.0,-99999.0,-99999.0,-99999.0,0.0035292974,58.0,17.4,2.88,0.0
1002,34.65,34.65,12.0,234.0,0.0050729797,0.005811252,0.007422992,0.0043853703,-99999.0,-99999.0,-99999.0,-99999.0,0.0055169226,314.0,90.0,14.43,24.99
1003,30.8,30.8,21.0,238.0,0.0029877303,0.004197833,0.006584809,0.004775902,-99999.0,-99999.0,-99999.0,-99999.0,0.0049669114,26.0,18.0,8.57,5.67
1004,1.0,1.0,275.0,234.0,0.005246996,0.006159692,0.006442212,0.0036275303,-99999.0,-99999.0,-99999.0,-99999.0,0.0059445747,141.0,40.0,9.82,4.22
1005,3.7,3.7,239.0,238.0,0.0037929562,0.004816988,0.0051537184,0.0025344936,-99999.0,-99999.0,-99999.0,-99999.0,0.003013685,19.0,32.8,1.69,0.0
1006,1.0,1.0,275.0,234.0,0.005237931,0.006155567,0.006438098,0.003635928,-99999.0,-99999.0,-99999.0,-99999.0,0.005953473,141.0,40.0,9.82,4.22
1007,9.8,9.8,332.0,240.0,0.00076016254,0.0020492142,0.003611427,0.0013290402,-99999.0,-99999.0,-99999.0,-99999.0,0.012440363,205.0,12.0,2.8,8.05
1008,2.3,2.3,269.0,238.0,0.002272945,0.0035633333,0.0035919268,0.002247483,-99999.0,-99999.0,-99999.0,-99999.0,0.0043164734,237.0,38.0,17.85,2.26
1009,35.8,35.8,355.0,231.0,0.0037694098,0.00448629,0.0049575022,0.0026950017,-99999.0,-99999.0,-99999.0,-99999.0,0.0073809526,64.0,9.8,2.15,13.4
1010,2.7,2.7,145.0,235.0,0.0042462214,0.0052456222,0.0051168166,0.0027832608,-99999.0,-99999.0,-99999.0,-99999.0,0.004167195,134.0,26.2,0.84,0.0
1011,1.5,1.5,218.0,234.0,0.0071758707,0.0066171484,0.005067954,0.0027349945,-99999.0,-99999.0,-99999.0,-99999.0,0.004521169,42.0,46.0,6.76,0.0
1012,10.6,10.6,76.0,241.0,0.018296355,0.018257136,0.0183013,0.01271322,-99999.0,-99999.0,-99999.0,-99999.0,0.015738327,445.0,46.0,2.48,23.23
1013,10.6,10.6,76.0,241.0,0.018296387,0.01824891,0.018301291,0.012704992,-99999.0,-99999.0,-99999.0,-99999.0,0.015738303,445.0,46.0,2.48,23.23
1014,0.2,0.2,236.0,241.0,0.017194849,0.018182294,0.020787956,0.014308475,-99999.0,-99999.0,-99999.0,-99999.0,0.019490264,-99999.0,-99999.0,5.65,0.8
1015,2.9,2.9,352.0,244.0,0.018344186,0.018079158,0.017390566,0.0121243885,-99999.0,-99999.0,-99999.0,-99999.0,0.022469243,32.0,26.2,9.12,36.2
1016,1.9,1.9,59.0,246.0,0.016492685,0.017011704,0.01747766,0.0122463405,-99999.0,-99999.0,-99999.0,-99999.0,0.022276856,40.0,17.0,0.14,0.0
1017,2.0,2.0,267.0,239.0,0.017382419,0.01671359,0.014528646,0.010470484,-99999.0,-99999.0,-99999.0,-99999.0,0.013220008,1370.0,35.1,1.94,0.0
1018,3.7,3.7,239.0,238.0,0.011038241,0.011167564,0.01068616,0.006752659,-99999.0,-99999.0,-99999.0,-99999.0,0.014817005,19.0,32.8,1.69,0.0
1019,7.9,7.9,173.0,238.0,0.008969259,0.011780732,0.015898963,0.011573063,-99999.0,-99999.0,-99999.0,-99999.0,0.050246343,35840.0,1394.0,4.13,36.66
1020,2.2,2.2,128.0,246.0,0.017108858,0.017221743,0.016918859,0.011613146,-99999.0,-99999.0,-99999.0,-99999.0,0.017666467,70.0,70.0,3.18,43.21
1021,1.3,1.3,94.0,239.0,0.029263157,0.029147612,0.026221178,0.019552847,-99999.0,-99999.0,-99999.0,-99999.0,0.028441874,272.0,50.0,0.81,19.24
1022,5.4,5.4,232.0,245.0,0.025133392,0.024547081,0.022902628,0.01686052,-99999.0,-99999.0,-99999.0,-99999.0,0.02800618,38.0,15.4,3.54,45.38
1023,5.4,5.4,232.0,245.0,0.025139714,0.024546947,0.022896703,0.01685182,-99999.0,-99999.0,-99999.0,-99999.0,0.028014388,38.0,15.4,3.54,45.38
1024,6.7,6.7,270.0,245.0,0.018780848,0.019504793,0.018984001,0.014523566,-99999.0,-99999.0,-99999.0,-99999.0,0.031687763,77.0,10.2,3.72,0.0
1025,0.7,0.7,305.0,245.0,0.010890036,0.011120344,0.010610186,0.006899541,-99999.0,-99999.0,-99999.0,-99999.0,0.012721334,51.0,42.7,7.0,10.5
1026,0.9,0.9,255.0,244.0,0.010721258,0.013214754,0.011628298,0.008290589,-99999.0,-99999.0,-99999.0,-99999.0,0.02638647,134.0,114.8,4.88,6.03
1027,1.9,1.9,116.0,237.0,0.02713596,0.027036324,0.024816073,0.019170735,-99999.0,-99999.0,-99999.0,-99999.0,0.030306177,108.0,64.0,1.49,14.84
1028,13.7,13.7,20.0,244.0,0.009102189,0.010080844,0.0124353245,0.007837846,-99999.0,-99999.0,-99999.0,-99999.0,0.03156474,238.0,30.0,2.25,0.9
1029,3.1,3.1,328.0,246.0,0.027224416,0.0265123,0.025486154,0.01808342,-99999.0,-99999.0,-99999.0,-99999.0,0.022944158,230.0,34.0,9.84,40.59
1030,6.7,6.7,270.0,245.0,0.020174637,0.02055375,0.019385803,0.01490023,-99999.0,-99999.0,-99999.0,-99999.0,0.028657157,77.0,10.2,3.72,0.0
1031,1.3,1.3,46.0,238.0,0.018416919,0.01806476,0.01599963,0.0119862,-99999.0,-99999.0,-99999.0,-99999.0,0.016587239,554.0,138.0,2.24,0.03
1032,1.9,1.9,71.0,245.0,0.026421977,0.026373368,0.02677134,0.018713558,-99999.0,-99999.0,-99999.0,-99999.0,0.032294776,26.0,32.8,10.01,30.32
1033,2.9,2.9,352.0,244.0,0.01836214,0.018088056,0.01740691,0.012120972,-99999.0,-99999.0,-99999.0,-99999.0,0.022469234,32.0,26.2,9.12,36.2
1034,1.7,1.7,199.0,243.0,0.02253225,0.021899842,0.019826889,0.014975263,-99999.0,-99999.0,-99999.0,-99999.0,0.017830385,9222.0,126.0,4.81,0.05
1035,1.2,1.2,197.0,236.0,0.020940648,0.02089214,0.019702092,0.0138293775,-99999.0,-99999.0,-99999.0,-99999.0,0.026870495,26.0,30.2,3.68,14.55
1036,2.2,2.2,128.0,246.0,0.017118035,0.017221745,0.01691037,0.011613499,-99999.0,-99999.0,-99999.0,-99999.0,0.017674668,70.0,70.0,3.18,43.21
1037,3.9,3.9,73.0,238.0,0.026377402,0.025495665,0.023156798,0.016468175,-99999.0,-99999.0,-99999.0,-99999.0,0.023437258,121.0,75.0,4.54,35.23
1038,31.9,31.9,69.0,242.0,0.01109755,0.011940032,0.013973204,0.007756603,-99999.0,-99999.0,-99999.0,-99999.0,0.00864685,661.0,25.0,5.88,22.45
1039,1.0,1.0,311.0,242.0,0.009947513,0.009535394,0.008094589,0.0051073194,-99999.0,-99999.0,-99999.0,-99999.0,0.011203109,26.0,35.1,8.63,0.0
1040,7.9,7.9,11.0,240.0,0.010195616,0.009987019,0.009175994,0.005201264,-99999.0,-99999.0,-99999.0,-99999.0,0.0117000695,45.0,38.0,5.86,0.0
1041,0.2,0.2,236.0,241.0,0.01111397,0.012281634,0.015301268,0.010411929,-99999.0,-99999.0,-99999.0,-99999.0,0.013167808,-99999.0,-99999.0,5.65,0.8
1042,32.05,32.05,58.0,245.0,0.013261296,0.013158903,0.011465371,0.008254361,-99999.0,-99999.0,-99999.0,-99999.0,0.007534611,13000.0,78.0,8.44,24.88
1043,0.2,0.2,236.0,241.0,0.011123288,0.012290636,0.01531925,0.010420409,-99999.0,-99999.0,-99999.0,-99999.0,0.013201196,-99999.0,-99999.0,5.65,0.8
1044,32.05,32.05,58.0,245.0,0.013261286,0.013151813,0.011474663,0.00825435,-99999.0,-99999.0,-99999.0,-99999.0,0.007533947,13000.0,78.0,8.44,24.88
1045,5.1,5.1,174.0,243.0,0.008306195,0.008685411,0.00832062,0.005061464,-99999.0,-99999.0,-99999.0,-99999.0,0.006378505,32.0,17.0,6.24,10.33
1046,49.1,49.1,76.0,252.0,0.01742922,0.016633742,0.016442027,0.009907891,-99999.0,-99999.0,-99999.0,-99999.0,0.0077244733,445.0,46.0,2.48,23.23
1047,15.4,15.4,355.0,247.0,0.004498879,0.004846383,0.0047496087,0.0025399718,-99999.0,-99999.0,-99999.0,-99999.0,0.0068044495,64.0,9.8,2.15,13.4
1048,2.6,2.6,41.0,245.0,-99999.0,0.00050056865,0.0026029742,0.00031089765,-99999.0,-99999.0,-99999.0,-99999.0,0.014742188,366.0,36.0,12.28,8.19
1049,4.6,4.6,330.0,243.0,0.009470823,0.008921197,0.00720909,0.003948837,-99999.0,-99999.0,-99999.0,-99999.0,0.002681997,288.0,62.3,13.3,0.25
1050,4.4,4.4,115.0,245.0,0.0075829923,0.008586092,0.009135089,0.004951332,-99999.0,-99999.0,-99999.0,-99999.0,0.0032428317,518.0,21.0,6.58,13.87
1051,1.3,1.3,215.0,250.0,0.005952194,0.0065093893,0.006055479,0.0035646488,-99999.0,-99999.0,-99999.0,-99999.0,0.004189362,572.0,23.0,4.09,0.0
1052,21.1,21.1,12.0,244.0,0.0058629746,0.006661875,0.0074377568,0.00434849,-99999.0,-99999.0,-99999.0,-99999.0,0.005033093,314.0,90.0,14.43,24.99
1053,5.8,5.8,292.0,246.0,0.0068587195,0.007814553,0.008253344,0.0046241893,-99999.0,-99999.0,-99999.0,-99999.0,0.0029091684,3762.0,94.0,13.4,12.75
1054,21.2,21.2,83.0,252.0,0.009099637,0.010610243,0.015203968,0.008901223,-99999.0,-99999.0,-99999.0,-99999.0,0.004422523,117.0,16.7,10.3,24.24
1055,0.074,0.074,176.0,252.0,0.0044300826,0.0048706336,0.003859867,0.0021402375,-99999.0,-99999.0,-99999.0,-99999.0,0.0024377317,574.0,56.0,2.68,0.0
1056,56.7,56.7,273.0,245.0,0.0133873075,0.013207375,0.014528972,0.009669007,-99999.0,-99999.0,-99999.0,-99999.0,0.0046950243,185.0,34.0,60.4,0.14
